ngram,count,label,n
therapy address,1,REJECT,2
address impulse,1,REJECT,2
reduce skin,1,REJECT,2
picking stress,1,REJECT,2
stress management,1,REJECT,2
management coping,1,REJECT,2
training impulsivity,1,REJECT,2
impulsivity distress,1,REJECT,2
distress support,1,REJECT,2
online offline,1,REJECT,2
offline environment,1,REJECT,2
environment learn,1,REJECT,2
learn mental,1,REJECT,2
skin causing,1,REJECT,2
causing noticeable,1,REJECT,2
noticeable damage,1,REJECT,2
damage scarring,1,REJECT,2
scarring engage,1,REJECT,2
engage skin,1,REJECT,2
picking harmless,1,REJECT,2
harmless habit,1,REJECT,2
habit experience,1,REJECT,2
extreme distress,1,REJECT,2
controlling behaviors,1,REJECT,2
shame behaviors,1,REJECT,2
behaviors subjected,1,REJECT,2
others deeply,1,REJECT,2
problematic unhelpful,1,REJECT,2
unhelpful attitude,1,REJECT,2
attitude it's,1,REJECT,2
stigma preventing,1,REJECT,2
need deserve,1,REJECT,2
theme paper,1,REJECT,2
paper quite,1,REJECT,2
quite hard,1,REJECT,2
hard determine,1,REJECT,2
determine subject,1,REJECT,2
subject based,1,REJECT,2
based obsessive,1,REJECT,2
triggered several,1,REJECT,2
several biological,1,REJECT,2
factors influenced,1,REJECT,2
influenced everyday,1,REJECT,2
everyday lives,1,REJECT,2
lives context,1,REJECT,2
context tough,1,REJECT,2
tough talk,1,REJECT,2
talk people's,1,REJECT,2
people's responsibility,1,REJECT,2
responsibility conditions,1,REJECT,2
conditions especially,1,REJECT,2
especially disease,1,REJECT,2
one best,1,REJECT,2
one paragraph's,1,REJECT,2
paragraph's main,1,REJECT,2
idea cause,1,REJECT,2
conditions blame,1,REJECT,2
blame reactions,1,REJECT,2
reactions events,1,REJECT,2
events know,1,REJECT,2
know trigger,1,REJECT,2
trigger symptoms',1,REJECT,2
symptoms' appearance,1,REJECT,2
appearance bodies,1,REJECT,2
bodies result,1,REJECT,2
interplay dna,1,REJECT,2
dna early,1,REJECT,2
experiences social,1,REJECT,2
environmental conditions,1,REJECT,2
conditions time,1,REJECT,2
time genetics,1,REJECT,2
genetics plays,1,REJECT,2
plays huge,1,REJECT,2
huge role,1,REJECT,2
development obsessive,1,REJECT,2
compulsive family,1,REJECT,2
risk different,1,REJECT,2
factors influencing,1,REJECT,2
influencing including,1,REJECT,2
including body's,1,REJECT,2
body's balance,1,REJECT,2
balance serotonin,1,REJECT,2
serotonin serotonin,1,REJECT,2
serotonin neurotransmitter,1,REJECT,2
responsible sending,1,REJECT,2
sending messages,1,REJECT,2
messages nerve,1,REJECT,2
cells body's,1,REJECT,2
body's mood,1,REJECT,2
mood regulation,1,REJECT,2
regulation system,1,REJECT,2
however psychological,1,REJECT,2
psychological cognitive,1,REJECT,2
cognitive causes,1,REJECT,2
causes significantly,1,REJECT,2
significantly anxiety,1,REJECT,2
anxiety context,1,REJECT,2
context individual,1,REJECT,2
individual blamed,1,REJECT,2
however blamed,1,REJECT,2
blamed reactions,1,REJECT,2
reactions certain,1,REJECT,2
events knows,1,REJECT,2
knows react,1,REJECT,2
react negatively,1,REJECT,2
negatively obsessive,1,REJECT,2
skin leading,1,REJECT,2
leading formation,1,REJECT,2
formation open,1,REJECT,2
open sores,1,REJECT,2
sores lesions,1,REJECT,2
lesions contagious,1,REJECT,2
means contagious,1,REJECT,2
contagious mental,1,REJECT,2
factors virus,1,REJECT,2
bacteria passed,1,REJECT,2
passed therefore,1,REJECT,2
therefore contagious,1,REJECT,2
sense risk,1,REJECT,2
risk spreading,1,REJECT,2
spreading condition,1,REJECT,2
circumstances justified,1,REJECT,2
justified everything,1,REJECT,2
power get,1,REJECT,2
help abused,1,REJECT,2
abused youngster,1,REJECT,2
youngster dangers,1,REJECT,2
neglect explain,1,REJECT,2
explain dangers,1,REJECT,2
neglect effects,1,REJECT,2
effects child,1,REJECT,2
neglect serious,1,REJECT,2
serious long,1,REJECT,2
educational repercussions,1,REJECT,2
repercussions continue,1,REJECT,2
continue adulthood,1,REJECT,2
adulthood child,1,REJECT,2
receives parental,1,REJECT,2
parental love,1,REJECT,2
attention critical,1,REJECT,2
critical stage,1,REJECT,2
stage psychological,1,REJECT,2
psychological development,1,REJECT,2
development denied,1,REJECT,2
denied one,1,REJECT,2
one basic,1,REJECT,2
basic premises,1,REJECT,2
premises human,1,REJECT,2
human personality,1,REJECT,2
personality need,1,REJECT,2
accepted parent,1,REJECT,2
parent rejects,1,REJECT,2
rejects abuses,1,REJECT,2
abuses youngster,1,REJECT,2
youngster child,1,REJECT,2
child likely,1,REJECT,2
likely see,1,REJECT,2
see himself,1,REJECT,2
himself herself,1,REJECT,2
herself less,1,REJECT,2
desirable attitude,1,REJECT,2
attitude perception,1,REJECT,2
perception lead,1,REJECT,2
lead inability,1,REJECT,2
feel love,1,REJECT,2
love develop,1,REJECT,2
develop genuine,1,REJECT,2
genuine love,1,REJECT,2
love feelings,1,REJECT,2
feelings one's,1,REJECT,2
one's future,1,REJECT,2
future partner,1,REJECT,2
lead distrust,1,REJECT,2
distrust others,1,REJECT,2
feelings fearfulness,1,REJECT,2
fearfulness desire,1,REJECT,2
desire revenge,1,REJECT,2
revenge neglect,1,REJECT,2
neglect form,1,REJECT,2
form whether,1,REJECT,2
whether terms,1,REJECT,2
terms inadequate,1,REJECT,2
inadequate nutrition,1,REJECT,2
nutrition lack,1,REJECT,2
lack medical,1,REJECT,2
care nurturing,1,REJECT,2
nurturing shown,1,REJECT,2
shown negative,1,REJECT,2
negative long,1,REJECT,2
effects consequences,1,REJECT,2
consequences neglect,1,REJECT,2
neglect child,1,REJECT,2
child last,1,REJECT,2
last lifetime,1,REJECT,2
lifetime depending,1,REJECT,2
depending extent,1,REJECT,2
extent severity,1,REJECT,2
severity neglect,1,REJECT,2
neglect suffered,1,REJECT,2
suffered abused,1,REJECT,2
abused youngsters,1,REJECT,2
youngsters discovered,1,REJECT,2
discovered variety,1,REJECT,2
variety health,1,REJECT,2
issues exacerbated,1,REJECT,2
exacerbated surroundings,1,REJECT,2
surroundings emotional,1,REJECT,2
emotional scars,1,REJECT,2
scars childhood,1,REJECT,2
abuse harm,1,REJECT,2
harm ways,1,REJECT,2
ways adults,1,REJECT,2
adults trouble,1,REJECT,2
relationships furthermore,1,REJECT,2
furthermore low,1,REJECT,2
insecure abused,1,REJECT,2
abused children,1,REJECT,2
children long,1,REJECT,2
effects mental,1,REJECT,2
health even,1,REJECT,2
even commit,1,REJECT,2
suicide tend,1,REJECT,2
tend struggle,1,REJECT,2
struggle psychologically,1,REJECT,2
psychologically trouble,1,REJECT,2
trouble trusting,1,REJECT,2
trusting others,1,REJECT,2
others explain,1,REJECT,2
meant effects,1,REJECT,2
mind effects,1,REJECT,2
abuse body,1,REJECT,2
body effects,1,REJECT,2
abuse home,1,REJECT,2
home effects,1,REJECT,2
abuse society,1,REJECT,2
whole explain,1,REJECT,2
mind childhood,1,REJECT,2
abuse emotional,1,REJECT,2
variety mental,1,REJECT,2
issues manifest,1,REJECT,2
behaviour furthermore,1,REJECT,2
furthermore emotional,1,REJECT,2
abuse severe,1,REJECT,2
severe happened,1,REJECT,2
happened extended,1,REJECT,2
extended time,1,REJECT,2
time posttraumatic,1,REJECT,2
stress suicidal,1,REJECT,2
thoughts occur,1,REJECT,2
occur furthermore,1,REJECT,2
furthermore stress,1,REJECT,2
stress generated,1,REJECT,2
generated abuse,1,REJECT,2
abuse increases,1,REJECT,2
abuse victims,1,REJECT,2
victims likely,1,REJECT,2
schizophrenia children,1,REJECT,2
children subjected,1,REJECT,2
subjected abuse,1,REJECT,2
neglect difficulty,1,REJECT,2
professional adulthood,1,REJECT,2
adulthood furthermore,1,REJECT,2
word spelled,1,REJECT,2
spelled correctly,1,REJECT,2
correctly highway,1,REJECT,2
highway patrol,1,REJECT,2
patrol mounted,1,REJECT,2
mounted campaign,1,REJECT,2
campaign urging,1,REJECT,2
urging motorists,1,REJECT,2
motorists exsede,1,REJECT,2
exsede excede,1,REJECT,2
excede exceed,1,REJECT,2
exceed speed,1,REJECT,2
speed limits,1,REJECT,2
limits decide,1,REJECT,2
decide vocabulary,1,REJECT,2
word related,1,REJECT,2
form best,1,REJECT,2
line international,1,REJECT,2
international trade,1,REJECT,2
trade agreement,1,REJECT,2
agreement calls,1,REJECT,2
calls underline,1,REJECT,2
underline imports,1,REJECT,2
imports exports,1,REJECT,2
exports five,1,REJECT,2
five years',1,REJECT,2
years' time,1,REJECT,2
strong transcendence,1,REJECT,2
transcendence strong,1,REJECT,2
strong adjunct,1,REJECT,2
adjunct strong,1,REJECT,2
strong periphery,1,REJECT,2
periphery strong,1,REJECT,2
strong parity,1,REJECT,2
parity identify,1,REJECT,2
two illustrations,1,REJECT,2
illustrations describe,1,REJECT,2
describe pashas',1,REJECT,2
pashas' status,1,REJECT,2
status power,1,REJECT,2
power explain,1,REJECT,2
examples add,1,REJECT,2
add author's,1,REJECT,2
argument moses,1,REJECT,2
moses powerful,1,REJECT,2
powerful pashas,1,REJECT,2
firstly word,1,REJECT,2
religious connotation,1,REJECT,2
connotation implying,1,REJECT,2
implying person's,1,REJECT,2
actions morally,1,REJECT,2
secondly rare,1,REJECT,2
persistent picking,1,REJECT,2
skin lesions,1,REJECT,2
lesions scarring,1,REJECT,2
scarring thirdly,1,REJECT,2
sinful actions,1,REJECT,2
skin seen,1,REJECT,2
seen morally,1,REJECT,2
wrong deviant,1,REJECT,2
deviant societal,1,REJECT,2
rather viewed,1,REJECT,2
viewed sin,1,REJECT,2
secondly actions,1,REJECT,2
skin result,1,REJECT,2
result intense,1,REJECT,2
intense anxiety,1,REJECT,2
compulsive tendencies,1,REJECT,2
tendencies rather,1,REJECT,2
rather deliberate,1,REJECT,2
something morally,1,REJECT,2
wrong thirdly,1,REJECT,2
idea categorizing,1,REJECT,2
categorizing mental,1,REJECT,2
isolation hardship,1,REJECT,2
hardship affected,1,REJECT,2
affected conclusion,1,REJECT,2
influence perceive,1,REJECT,2
perceive certain,1,REJECT,2
certain actions,1,REJECT,2
sinful crucial,1,REJECT,2
intense urge,1,REJECT,2
resulting sores,1,REJECT,2
sores scars,1,REJECT,2
scars forms,1,REJECT,2
forms skin,1,REJECT,2
damage behavior,1,REJECT,2
resist lead,1,REJECT,2
urges cravings,1,REJECT,2
cravings pick,1,REJECT,2
guilt depression,1,REJECT,2
individuals intentionally,1,REJECT,2
intentionally harming,1,REJECT,2
harming themselves,1,REJECT,2
means coping,1,REJECT,2
coping underlying,1,REJECT,2
distress possible,1,REJECT,2
outbursts violent,1,REJECT,2
common likely,1,REJECT,2
anxiety conclusion,1,REJECT,2
struggle intense,1,REJECT,2
urges pick,1,REJECT,2
damage distress,1,REJECT,2
simple word,1,REJECT,2
word rate,1,REJECT,2
constant zero,1,REJECT,2
zero order,1,REJECT,2
reaction 9x10,1,REJECT,2
9x10 moll,1,REJECT,2
moll 1s,1,REJECT,2
1s calculate,1,REJECT,2
calculate time,1,REJECT,2
time half,1,REJECT,2
life reaction,1,REJECT,2
reaction 6s,1,REJECT,2
6s moles,1,REJECT,2
moles cu,1,REJECT,2
cu consumed,1,REJECT,2
consumed reaction,1,REJECT,2
reaction shown,1,REJECT,2
below 2cu,1,REJECT,2
2cu 2fe2o3,1,REJECT,2
2fe2o3 4cuo,1,REJECT,2
4cuo fe,1,REJECT,2
fe rate,1,REJECT,2
rate decomposition,1,REJECT,2
decomposition nh3,1,REJECT,2
nh3 n2h4,1,REJECT,2
n2h4 second,1,REJECT,2
order respect,1,REJECT,2
respect nh3,1,REJECT,2
nh3 initial,1,REJECT,2
reaction mol,1,REJECT,2
mol nh3,1,REJECT,2
mol value,1,REJECT,2
value rate,1,REJECT,2
constant initial,1,REJECT,2
concentration nh3,1,REJECT,2
mol reaction,1,REJECT,2
bromine ethyne,1,REJECT,2
ethyne given,1,REJECT,2
equation br2,1,REJECT,2
br2 c2h2,1,REJECT,2
c2h2 c2h2br2,1,REJECT,2
c2h2br2 following,1,REJECT,2
obtained reaction,1,REJECT,2
bromine ethyneat,1,REJECT,2
ethyneat initial,1,REJECT,2
concentrations ofthe,1,REJECT,2
ofthe reactants,1,REJECT,2
reactants time,1,REJECT,2
time br2,1,REJECT,2
mol time,1,REJECT,2
time mol,1,REJECT,2
out rate,1,REJECT,2
rate equation,1,REJECT,2
reaction meaning,1,REJECT,2
meaning rate,1,REJECT,2
constant derived,1,REJECT,2
derived data,1,REJECT,2
determine activation,1,REJECT,2
energy reaction,1,REJECT,2
reaction above,1,REJECT,2
above data,1,REJECT,2
data initial,1,REJECT,2
reaction initial,1,REJECT,2
concentrations c2h2,1,REJECT,2
c2h2 br2,1,REJECT,2
write mechanism,1,REJECT,2
mechanism reaction,1,REJECT,2
reaction hbr,1,REJECT,2
hbr methyl,1,REJECT,2
methyl pentene,1,REJECT,2
given array,1,REJECT,2
size create,1,REJECT,2
create array,1,REJECT,2
size contains,1,REJECT,2
contains frequencies,1,REJECT,2
frequencies elements,1,REJECT,2
elements present,1,REJECT,2
present array,1,REJECT,2
array maximum,1,REJECT,2
maximum number,1,REJECT,2
books accommodated,1,REJECT,2
accommodated shelf,1,REJECT,2
shelf size,1,REJECT,2
size feet,1,REJECT,2
feet inches,1,REJECT,2
inches books,1,REJECT,2
books average,1,REJECT,2
books stacked,1,REJECT,2
stacked up,1,REJECT,2
up shelf,1,REJECT,2
shelf book,1,REJECT,2
book inches,1,REJECT,2
inches statement,1,REJECT,2
true wait,1,REJECT,2
wait list,1,REJECT,2
list office,1,REJECT,2
office building,1,REJECT,2
building elevator,1,REJECT,2
elevator calculate,1,REJECT,2
mode wait,1,REJECT,2
wait time,1,REJECT,2
minutes varies,1,REJECT,2
varies exponentially,1,REJECT,2
exponentially minutes,1,REJECT,2
minutes rupee,1,REJECT,2
rupee currency,1,REJECT,2
currency notes,1,REJECT,2
notes need,1,REJECT,2
need purchase,1,REJECT,2
purchase dress,1,REJECT,2
dress worth,1,REJECT,2
worth students,1,REJECT,2
students study,1,REJECT,2
study institute,1,REJECT,2
institute students,1,REJECT,2
students classroom,1,REJECT,2
classroom size,1,REJECT,2
size larger,1,REJECT,2
larger convert,1,REJECT,2
convert fraction,1,REJECT,2
fraction percentage,1,REJECT,2
percentage calculate,1,REJECT,2
calculate mode,1,REJECT,2
mode given,1,REJECT,2
data larger,1,REJECT,2
larger find,1,REJECT,2
prime factors,1,REJECT,2
factors number,1,REJECT,2
number change,1,REJECT,2
change get,1,REJECT,2
get use,1,REJECT,2
use dollar,1,REJECT,2
dollar notes,1,REJECT,2
notes size,1,REJECT,2
size inches,1,REJECT,2
neighborhood define,1,REJECT,2
problem irrational,1,REJECT,2
irrational fear,1,REJECT,2
odor avoid,1,REJECT,2
avoid wearing,1,REJECT,2
even avoid,1,REJECT,2
outside find,1,REJECT,2
help educating,1,REJECT,2
educating disorder,1,REJECT,2
disorder helping,1,REJECT,2
odor encourage,1,REJECT,2
encourage engage,1,REJECT,2
activities wear,1,REJECT,2
clothing makes,1,REJECT,2
dissolving mathrm,1,REJECT,2
water lower,1,REJECT,2
lower vapor,1,REJECT,2
pressure plain,1,REJECT,2
plain water,1,REJECT,2
solution reduces,1,REJECT,2
reduces aqueous,1,REJECT,2
aqueous hg,1,REJECT,2
hg mercury,1,REJECT,2
mercury metal,1,REJECT,2
metal write,1,REJECT,2
equations reactions,1,REJECT,2
reactions following,1,REJECT,2
following measurements,1,REJECT,2
measurements made,1,REJECT,2
made resistive,1,REJECT,2
resistive two,1,REJECT,2
two port,1,REJECT,2
port network,1,REJECT,2
network parameters,1,REJECT,2
parameters indicated,1,REJECT,2
indicated table,1,REJECT,2
below port,1,REJECT,2
omega port,1,REJECT,2
open voltage,1,REJECT,2
port port,1,REJECT,2
open port,1,REJECT,2
omega voltage,1,REJECT,2
port resistance,1,REJECT,2
resistance seen,1,REJECT,2
seen looking,1,REJECT,2
looking port,1,REJECT,2
port omega,1,REJECT,2
omega find,1,REJECT,2
find parameters,1,REJECT,2
parameters begin,1,REJECT,2
sure seen,1,REJECT,2
seen reports,1,REJECT,2
reports studies,1,REJECT,2
studies done,1,REJECT,2
done prevalence,1,REJECT,2
population guess,1,REJECT,2
guess extremely,1,REJECT,2
rare personally,1,REJECT,2
personally internet,1,REJECT,2
internet close,1,REJECT,2
close two,1,REJECT,2
two decades,1,REJECT,2
decades read,1,REJECT,2
read handful,1,REJECT,2
handful stories,1,REJECT,2
stories delusions,1,REJECT,2
delusions lot,1,REJECT,2
lot sympathy,1,REJECT,2
sympathy kind,1,REJECT,2
kind psychopathology,1,REJECT,2
psychopathology lot,1,REJECT,2
lot difficulties,1,REJECT,2
difficulties clearly,1,REJECT,2
get right,1,REJECT,2
right help,1,REJECT,2
questions absolutely,1,REJECT,2
absolutely doubt,1,REJECT,2
doubt factors,1,REJECT,2
contribute delusions,1,REJECT,2
delusions genetics,1,REJECT,2
factors even,1,REJECT,2
even childhood,1,REJECT,2
trauma play,1,REJECT,2
role developing,1,REJECT,2
developing types,1,REJECT,2
delusions symptoms,1,REJECT,2
symptoms themselves,1,REJECT,2
themselves result,1,REJECT,2
schizophrenia delusional,1,REJECT,2
delusional parasitosis,1,REJECT,2
parasitosis different,1,REJECT,2
different explanations,1,REJECT,2
hard pinpoint,1,REJECT,2
pinpoint one,1,REJECT,2
cause personal,1,REJECT,2
delusions think,1,REJECT,2
think smell,1,REJECT,2
taste feel,1,REJECT,2
others aware,1,REJECT,2
aware reflected,1,REJECT,2
reflected way,1,REJECT,2
treat even,1,REJECT,2
even develop,1,REJECT,2
develop obsessive,1,REJECT,2
compulsive symptoms,1,REJECT,2
attempt correct,1,REJECT,2
correct perceived,1,REJECT,2
defects witnessed,1,REJECT,2
witnessed others,1,REJECT,2
thinking feel,1,REJECT,2
feel differently,1,REJECT,2
instance seen,1,REJECT,2
convinced invisible,1,REJECT,2
invisible smell,1,REJECT,2
taste differently,1,REJECT,2
others suppose,1,REJECT,2
suppose considered,1,REJECT,2
part spectrum,1,REJECT,2
spectrum types,1,REJECT,2
delusions possible,1,REJECT,2
possible form,1,REJECT,2
form psychopathology,1,REJECT,2
psychopathology defense,1,REJECT,2
mechanism allows,1,REJECT,2
individuals deal,1,REJECT,2
situations feelings,1,REJECT,2
feelings conversations,1,REJECT,2
conversations type,1,REJECT,2
delusion often,1,REJECT,2
seem negative,1,REJECT,2
views themselves,1,REJECT,2
themselves going,1,REJECT,2
going lives,1,REJECT,2
lives views,1,REJECT,2
views seen,1,REJECT,2
seen coping,1,REJECT,2
mechanisms get,1,REJECT,2
get difficult,1,REJECT,2
times feelings,1,REJECT,2
feelings life,1,REJECT,2
life opinion,1,REJECT,2
opinion type,1,REJECT,2
type delusional,1,REJECT,2
disorder crazy,1,REJECT,2
dangerous wrong,1,REJECT,2
wrong consider,1,REJECT,2
consider abnormality,1,REJECT,2
abnormality mental,1,REJECT,2
consider personality,1,REJECT,2
condition excessively,1,REJECT,2
excessively concerned,1,REJECT,2
concerned smells,1,REJECT,2
smells odors,1,REJECT,2
odors around,1,REJECT,2
around make,1,REJECT,2
lead hallucinations,1,REJECT,2
delusions known,1,REJECT,2
symptoms said,1,REJECT,2
said crazy,1,REJECT,2
dangerous always,1,REJECT,2
normal threat,1,REJECT,2
someone oversensitive,1,REJECT,2
smells sensitivity,1,REJECT,2
sensitivity leads,1,REJECT,2
leads anxiety,1,REJECT,2
anxiety person's,1,REJECT,2
odor oversensitive,1,REJECT,2
smells scent,1,REJECT,2
scent perfume,1,REJECT,2
perfume smell,1,REJECT,2
smell sweat,1,REJECT,2
olfacoory one,1,REJECT,2
one delusional,1,REJECT,2
believe odors,1,REJECT,2
odors unpleasant,1,REJECT,2
unpleasant smells,1,REJECT,2
smells reason,1,REJECT,2
reason use,1,REJECT,2
use fragrances,1,REJECT,2
fragrances excessively,1,REJECT,2
excessively isolate,1,REJECT,2
themselves social,1,REJECT,2
environment avoid,1,REJECT,2
avoid embarrassment,1,REJECT,2
embarrassment etc,1,REJECT,2
etc although,1,REJECT,2
although disorder,1,REJECT,2
disorder behave,1,REJECT,2
behave strangely,1,REJECT,2
